"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Syracuse",52.6133333333333,120,15.9604831098074,134,29.1814946619217,230,35.1466666666667,175
2026,"TCU",50.9,201,15.5249619670686,105,34.3959731543624,63,38.7,89
2026,"Tarleton St.",48.3008181246067,307,20.0223306695437,348,31.5352697095436,141,41.9131529263688,36
2026,"Temple",50.1732101616628,228,13.7152127025483,16,29.8279158699809,208,40.5889145496536,55
2026,"Tennessee",51.5617253346554,173,17.1460700428095,215,45.0596252129472,1,38.7208725830441,87
2026,"Tennessee Martin",48.7032569360676,297,21.3937391851502,358,36.9606003752345,18,37.394451145959,123
2026,"Tennessee St.",50.1111111111111,231,16.5446096202039,169,34.9250936329588,50,33.5,226
2026,"Tennessee Tech",48.8895939086294,293,19.0904573864379,324,31.3291139240506,154,35.4695431472081,171
2026,"Texas",54.2202347680268,61,15.3035931950333,85,35.6656948493683,35,46.1710452766909,4
2026,"Texas A&M",54.1888619854722,64,14.5668110366749,45,32.2607260726073,117,37.3849878934625,124
2026,"Texas A&M Corpus Chris",49.4582536647546,271,19.3846907342725,332,31.6851664984864,137,41.1089866156788,50
2026,"Texas Southern",49.7239263803681,249,18.5395736643616,297,28.6585365853659,245,38.2208588957055,102
2026,"Texas St.",49.9417249417249,237,18.5917939246421,305,33.9051463168517,70,33.974358974359,214
2026,"Texas Tech",56.1955965181772,24,15.8531067621977,122,33.273219116321,84,27.0865335381464,351
2026,"The Citadel",49.535153980244,266,16.2933817594835,155,27.926267281106,270,30.0406740267286,310
2026,"Toledo",54.4961240310078,57,14.6254753279482,46,29.5097132284921,220,30.4392764857881,300
2026,"Towson",46.519659936238,345,15.8970107768079,128,35.9966358284273,25,30.4463336875664,299
2026,"Troy",51.8827326519634,152,16.9877842597561,202,34.7708894878706,55,36.3098440021517,147
2026,"Tulane",49.3979357798165,275,15.4282421275455,97,22.7561196736174,352,43.5206422018349,17
